id,brand,carLine,class,classSimple,engId,displ,cylinders,inValves,exValves,airAspir,trans,manual,gears,drive,maxEthanol,mpgCity,mpgHwy,mpgComb,guzzler,guzzlerEx,fuelCost,amtSave,amtOver,co2City,co2Hwy,co2Comb,mfrNameFull,mfrName,mfrCode
20639,BMW,X5 M,std suv,suv,590,4.4,8,2,2,turbocharged,sa,no,8,awd,10,14.1972,19.42,16.1519,no,yes,2600,,6000,625,456,549,Bayerische Motoren Werke AG,BMW,BMX
20059,BMW,X5 sDrive35i,std suv,suv,574,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,18.4099,24.637,20.7726,no,yes,2000,,3000,481,359,426,Bayerische Motoren Werke AG,BMW,BMX
20058,BMW,X5 xDrive35i,std suv,suv,571,3,6,2,2,turbocharged,sa,no,8,awd,10,18.0914,24.111,20.3812,no,yes,2100,,3500,489,367,434,Bayerische Motoren Werke AG,BMW,BMX
20582,BMW,X5 xDrive50i,std suv,suv,572,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.0559,20.7841,17.1875,no,yes,2450,,5250,589,426,515,Bayerische Motoren Werke AG,BMW,BMX
20640,BMW,X6 M,std suv,suv,690,4.4,8,2,2,turbocharged,sa,no,8,awd,10,14.1972,19.42,16.1519,no,yes,2600,,6000,625,456,549,Bayerische Motoren Werke AG,BMW,BMX
20061,BMW,X6 sDrive35i,std suv,suv,674,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,18.4099,24.637,20.7726,no,yes,2000,,3000,481,359,426,Bayerische Motoren Werke AG,BMW,BMX
20060,BMW,X6 xDrive35i,std suv,suv,671,3,6,2,2,turbocharged,sa,no,8,awd,10,18.0914,24.111,20.3812,no,yes,2100,,3500,489,367,434,Bayerische Motoren Werke AG,BMW,BMX
20581,BMW,X6 xDrive50i,std suv,suv,672,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.0559,20.7841,17.1875,no,yes,2450,,5250,589,426,515,Bayerische Motoren Werke AG,BMW,BMX
20868,Bentley,Bentayga,std suv,suv,78,6,12,2,2,turbocharged,sa,no,8,awd,15,12.4829,19.2442,14.8271,no,yes,2800,,7000,707,460,596,Volkswagen AG,Volkswagen,VGA
20350,Bentley,Continental GT,compact car,compact car,75,4,8,2,2,turbocharged,sa,no,8,awd,15,15.2087,25.3816,18.5553,no,no,2200,,4000,580,347,475,Volkswagen AG,Volkswagen,VGA
20817,Bentley,Continental GT,compact car,compact car,79,6,12,2,2,turbocharged,sa,no,8,awd,15,12.4737,21.0866,15.2827,yes,no,2800,,7000,710,421,580,Volkswagen AG,Volkswagen,VGA
20821,Bentley,Continental GT Convertible,subcompact car,compact car,81,6,12,2,2,turbocharged,sa,no,8,awd,15,12.0228,20.0478,14.6643,yes,no,2800,,7000,736,443,604,Volkswagen AG,Volkswagen,VGA
20357,Bentley,Continental GT Convertible,subcompact car,compact car,76,4,8,2,2,turbocharged,sa,no,8,awd,15,13.819,23.8488,17.0447,yes,no,2450,,5250,638,370,517,Volkswagen AG,Volkswagen,VGA
20358,Bentley,Flying Spur,midsize car,midsize car,77,4,8,2,2,turbocharged,sa,no,8,awd,15,13.819,23.8488,17.0447,yes,no,2450,,5250,638,370,517,Volkswagen AG,Volkswagen,VGA
20820,Bentley,Flying Spur,midsize car,midsize car,80,6,12,2,2,turbocharged,sa,no,8,awd,15,12.0228,20.0478,14.6643,yes,no,2800,,7000,736,443,604,Volkswagen AG,Volkswagen,VGA
20706,Bentley,Mulsanne,midsize car,midsize car,82,6.8,8,1,1,turbocharged,sa,no,8,"2wd, rear",15,11.2645,18.0543,13.5592,yes,no,3000,,8000,785,489,652,Volkswagen AG,Volkswagen,VGA
20663,Buick,Cascada,subcompact car,compact car,246,1.6,4,1,1,turbocharged,sa,no,6,"2wd, rear",10,20.0221,26.5822,22.5234,no,no,1850,,2250,444,335,395,General Motors Company,GM,GMX
19791,Buick,Enclave AWD,std suv,suv,559,3.6,6,2,2,natural,a,no,6,awd,10,14.666,21.6461,17.1554,no,yes,2150,,3750,606,410,518,General Motors Company,GM,GMX
19790,Buick,Enclave FWD,std suv,suv,551,3.6,6,2,2,natural,a,no,6,"2wd, front",10,14.9703,22.114,17.5167,no,yes,2050,,3250,594,402,507,General Motors Company,GM,GMX
20871,Buick,Encore,small suv,suv,204,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,27.4002,33.342,29.7891,no,yes,1200,1000,,324,267,298,General Motors Company,GM,GMX
20549,Buick,Encore,small suv,suv,258,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,25.4114,32.7237,28.2523,no,yes,1300,500,,347,270,313,General Motors Company,GM,GMX
20880,Buick,Encore AWD,small suv,suv,645,1.4,4,2,2,turbocharged,sa,no,6,awd,10,26.3074,31.0408,28.2456,no,yes,1300,500,,338,286,315,General Motors Company,GM,GMX
20611,Buick,Encore AWD,small suv,suv,646,1.4,4,2,2,turbocharged,sa,no,6,awd,10,24.0885,30.4753,26.5968,no,yes,1350,250,,369,292,334,General Motors Company,GM,GMX
20744,Buick,Envision AWD,small suv,suv,539,2.5,4,2,2,natural,a,no,6,awd,10,21.1786,27.8704,23.7441,no,yes,1550,,750,418,318,373,General Motors Company,GM,GMX
20743,Buick,Envision AWD,small suv,suv,640,2,4,2,2,turbocharged,a,no,6,awd,10,19.9494,25.9595,22.2695,no,yes,1900,,2500,446,342,399,General Motors Company,GM,GMX
20740,Buick,Envision FWD,small suv,suv,254,2.5,4,2,2,natural,a,no,6,"2wd, front",10,22.3944,28.9563,24.9374,no,yes,1450,,250,397,307,356,General Motors Company,GM,GMX
19964,Buick,Lacrosse,midsize car,midsize car,4,3.6,6,2,2,natural,sa,no,8,"2wd, front",10,21.0347,31.354,24.6917,no,no,1450,,250,422,284,360,General Motors Company,GM,GMX
19963,Buick,Lacrosse AWD,midsize car,midsize car,5,3.6,6,2,2,natural,sa,no,8,awd,10,20.3124,28.9563,23.4644,no,no,1600,,1000,437,307,378,General Motors Company,GM,GMX
19886,Buick,Regal,midsize car,midsize car,151,2.4,4,2,2,natural,sa,no,6,"2wd, front",10,19.3663,30.2233,23.1005,no,no,1600,,1000,459,294,385,General Motors Company,GM,GMX
20756,Buick,Regal,midsize car,midsize car,138,2,4,2,2,turbocharged,sa,no,6,"2wd, front",10,20.5296,29.3376,23.7365,no,no,1750,,1750,433,303,374,General Motors Company,GM,GMX
20781,Buick,Regal AWD,midsize car,midsize car,155,2,4,2,2,turbocharged,sa,no,6,awd,10,19.366,26.5819,22.0609,no,no,1900,,2500,459,334,402,General Motors Company,GM,GMX
20025,Buick,Verano,compact car,compact car,184,2.4,4,2,2,natural,sa,no,6,"2wd, front",10,20.7463,30.9781,24.3682,no,no,1550,,750,427,286,364,General Motors Company,GM,GMX
19962,Cadillac,ATS,compact car,compact car,191,2.5,4,2,2,natural,sa,no,8,"2wd, rear",10,22.0382,31.604,25.5132,no,no,1400,0,,402,281,347,General Motors Company,GM,GMX
19946,Cadillac,ATS,compact car,compact car,179,2,4,2,2,turbocharged,m,yes,6,"2wd, rear",10,19.909,29.4439,23.3051,no,no,1850,,2250,444,300,379,General Motors Company,GM,GMX
20253,Cadillac,ATS,compact car,compact car,176,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,22.3036,30.505,25.3734,no,no,1700,,1500,397,290,349,General Motors Company,GM,GMX
20095,Cadillac,ATS,compact car,compact car,41,3.6,6,2,2,natural,sa,no,8,"2wd, rear",10,20.3124,29.5278,23.6312,no,no,1550,,750,438,301,376,General Motors Company,GM,GMX
20235,Cadillac,ATS AWD,compact car,compact car,221,2,4,2,2,turbocharged,sa,no,8,awd,10,21.7524,29.5912,24.6964,no,no,1700,,1500,406,299,358,General Motors Company,GM,GMX
20102,Cadillac,ATS AWD,compact car,compact car,186,3.6,6,2,2,natural,sa,no,8,awd,10,19.2932,27.3565,22.2435,no,no,1650,,1250,460,325,399,General Motors Company,GM,GMX
20039,Cadillac,ATS-V,compact car,compact car,218,3.6,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,16.3295,22.6469,18.6736,no,no,2200,,4000,542,392,475,General Motors Company,GM,GMX
19978,Cadillac,ATS-V,compact car,compact car,217,3.6,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,16.9285,24.89,19.7749,no,no,2100,,3500,525,357,449,General Motors Company,GM,GMX
20426,Cadillac,CT6,large car,large car,178,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.5537,30.2223,24.748,no,no,1700,,1500,412,294,359,General Motors Company,GM,GMX
20066,Cadillac,CT6 AWD,large car,large car,211,3,6,2,2,turbocharged,sa,no,8,awd,10,18.117,25.8687,20.9408,no,no,2000,,3000,490,343,424,General Motors Company,GM,GMX
20103,Cadillac,CT6 AWD,large car,large car,188,3.6,6,2,2,natural,sa,no,8,awd,10,18.3399,26.6233,21.3257,no,no,1750,,1750,484,334,417,General Motors Company,GM,GMX
20097,Cadillac,CTS,midsize car,midsize car,42,3.6,6,2,2,natural,sa,no,8,"2wd, rear",10,20.3124,29.5278,23.6312,no,no,1550,,750,438,301,376,General Motors Company,GM,GMX
20016,Cadillac,CTS,midsize car,midsize car,216,3.6,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,15.6519,23.6408,18.4589,no,no,2350,,4750,567,377,481,General Motors Company,GM,GMX
20254,Cadillac,CTS,midsize car,midsize car,177,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.5537,30.2223,24.748,no,no,1700,,1500,412,294,359,General Motors Company,GM,GMX
20236,Cadillac,CTS AWD,midsize car,midsize car,222,2,4,2,2,turbocharged,sa,no,8,awd,10,21,29,24,no,no,1750,,1750,421,305,368,General Motors Company,GM,GMX
20104,Cadillac,CTS AWD,midsize car,midsize car,187,3.6,6,2,2,natural,sa,no,8,awd,10,19.2932,27.3565,22.2435,no,no,1650,,1250,460,325,399,General Motors Company,GM,GMX
20610,Cadillac,CTS-V,midsize car,midsize car,238,6.2,8,1,1,supercharged,sa,no,8,"2wd, rear",10,14.2845,21.2439,16.7544,yes,no,2450,,5250,622,417,530,General Motors Company,GM,GMX
20046,Cadillac,Escalade,std suv,suv,566,6.2,8,1,1,natural,a,no,8,"2wd, rear",10,14.9703,21.5122,17.3437,no,yes,2150,,3750,594,413,512,General Motors Company,GM,GMX
20132,Cadillac,Escalade 4WD,std suv,suv,572,6.2,8,1,1,natural,a,no,8,4wd,10,14.5878,20.0643,16.6305,no,yes,2150,,3750,608,442,533,General Motors Company,GM,GMX
19388,Cadillac,XT5,small suv,suv,502,3.6,6,2,2,natural,sa,no,8,"2wd, front",10,19.4121,27.3527,22.3291,no,yes,1650,,1250,454,324,395,General Motors Company,GM,GMX
19387,Cadillac,XT5 AWD,small suv,suv,501,3.6,6,2,2,natural,sa,no,8,awd,10,18.1875,26.3766,21.1411,no,yes,1750,,1750,486,337,419,General Motors Company,GM,GMX
19853,Cadillac,XTS,large car,large car,110,3.6,6,2,2,natural,sa,no,6,"2wd, front",10,18.1794,27.7748,21.5259,no,no,1650,,1250,488,320,412,General Motors Company,GM,GMX
20107,Cadillac,XTS AWD,large car,large car,156,3.6,6,2,2,natural,sa,no,6,awd,10,17.1523,26.0636,20.2712,no,no,1850,,2250,518,342,439,General Motors Company,GM,GMX
20679,Cadillac,XTS AWD,large car,large car,157,3.6,6,2,2,turbocharged,sa,no,6,awd,10,15.7274,23.0453,18.3494,no,no,2050,,3250,567,387,486,General Motors Company,GM,GMX
20237,Cadillac,XTS HEARSE,special vans,van,163,3.6,6,2,2,natural,sa,no,6,"2wd, front",10,14.666,20.7732,16.9021,no,yes,2150,,3750,604,427,525,General Motors Company,GM,GMX
20105,Cadillac,XTS LIMO,special vans,van,164,3.6,6,2,2,natural,sa,no,6,"2wd, front",10,14.666,20.7732,16.9021,yes,no,2150,,3750,604,427,525,General Motors Company,GM,GMX
20584,Chevrolet,C15 Silverado,std pick-up,truck,626,5.3,8,1,1,natural,a,no,6,"2wd, rear",85,16.2557,22.8782,18.6903,no,yes,1950,,2750,547,388,475,General Motors Company,GM,GMX
20230,Chevrolet,C15 Silverado,std pick-up,truck,562,5.3,8,1,1,natural,a,no,8,"2wd, rear",10,17.5986,23.5747,19.8646,no,yes,1850,,2250,504,377,447,General Motors Company,GM,GMX
20118,Chevrolet,C15 Silverado,std pick-up,truck,568,6.2,8,1,1,natural,a,no,8,"2wd, rear",10,14.9703,21,17.3827,no,yes,2150,,3750,593,421,522,General Motors Company,GM,GMX
20161,Chevrolet,C15 Silverado,std pick-up,truck,599,5.3,8,1,1,natural,a,no,6,"2wd, rear",10,16.111,22.7211,18.5379,no,yes,1950,,2750,552,391,479,General Motors Company,GM,GMX
20042,Chevrolet,C15 Silverado,std pick-up,truck,619,4.3,6,1,1,natural,a,no,6,"2wd, rear",85,17.5736,23.5525,19.84,no,yes,1850,,2250,506,377,448,General Motors Company,GM,GMX
20162,Chevrolet,C15 Silverado Cab Chassis,cab chassis,truck,600,5.3,8,1,1,natural,a,no,6,"2wd, rear",10,15,20,17,no,yes,2150,,3750,592,444,523,General Motors Company,GM,GMX
20160,Chevrolet,C1500 Suburban,std suv,suv,598,5.3,8,1,1,natural,a,no,6,"2wd, rear",10,15.9536,23.4426,18.6321,no,yes,1950,,2750,557,379,477,General Motors Company,GM,GMX
20177,Chevrolet,C1500 Suburban,std suv,suv,625,5.3,8,1,1,natural,a,no,6,"2wd, rear",85,15.9536,23.4426,18.6321,no,yes,1950,,2750,557,379,477,General Motors Company,GM,GMX
20159,Chevrolet,C1500 Tahoe,std suv,suv,597,5.3,8,1,1,natural,a,no,6,"2wd, rear",10,15.9536,23.4426,18.6321,no,yes,1950,,2750,557,379,477,General Motors Company,GM,GMX
20203,Chevrolet,C1500 Tahoe,std suv,suv,624,5.3,8,1,1,natural,a,no,6,"2wd, rear",85,15.9536,23.4426,18.6321,no,yes,1950,,2750,557,379,477,General Motors Company,GM,GMX
19908,Chevrolet,Camaro,subcompact car,compact car,43,3.6,6,2,2,natural,sa,no,8,"2wd, rear",10,19.3307,27.5113,22.3169,no,no,1650,,1250,459,323,398,General Motors Company,GM,GMX
20919,Chevrolet,Camaro,subcompact car,compact car,135,3.6,6,2,2,natural,m,yes,6,"2wd, rear",10,16.3414,27.8044,20.0637,no,no,1850,,2250,544,319,442,General Motors Company,GM,GMX
20754,Chevrolet,Camaro,subcompact car,compact car,134,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.5782,30.5631,24.868,no,no,1700,,1500,412,291,357,General Motors Company,GM,GMX
19909,Chevrolet,Camaro,subcompact car,compact car,203,6.2,8,1,1,natural,sa,no,8,"2wd, rear",10,16.5545,27,20.1939,no,no,2100,,3500,534,328,442,General Motors Company,GM,GMX
20753,Chevrolet,Camaro,subcompact car,compact car,131,2,4,2,2,turbocharged,m,yes,6,"2wd, rear",10,19.8496,29.5006,23.2762,no,no,1850,,2250,445,300,380,General Motors Company,GM,GMX
19948,Chevrolet,Camaro,subcompact car,compact car,128,6.2,8,1,1,natural,m,yes,6,"2wd, rear",10,16.4796,24.9093,19.4401,no,no,2200,,4000,540,356,457,General Motors Company,GM,GMX
20021,Chevrolet,Corvette,two seater,compact car,228,6.2,8,1,1,supercharged,sa,no,8,"2wd, rear",10,13.3638,22.8869,16.4425,yes,no,2600,,6000,665,388,540,General Motors Company,GM,GMX
20019,Chevrolet,Corvette,two seater,compact car,189,6.2,8,1,1,natural,sa,no,8,"2wd, rear",10,15.1891,25.8397,18.6479,no,no,2200,,4000,585,344,477,General Motors Company,GM,GMX
20020,Chevrolet,Corvette,two seater,compact car,190,6.2,8,1,1,natural,m,yes,7,"2wd, rear",10,16.1334,24.606,19.0916,no,no,2200,,4000,551,360,465,General Motors Company,GM,GMX
20920,Chevrolet,Corvette,two seater,compact car,223,6.2,8,1,1,supercharged,m,yes,7,"2wd, rear",10,15.0426,22.0964,17.566,no,no,2350,,4750,587,400,503,General Motors Company,GM,GMX
20399,Chevrolet,Cruze,compact car,compact car,205,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,29.6199,39.9081,33.507,no,no,1100,1500,,300,223,265,General Motors Company,GM,GMX
20405,Chevrolet,Cruze,compact car,compact car,209,1.4,4,2,2,turbocharged,m,yes,6,"2wd, front",10,28.3475,39.2004,32.3818,no,no,1150,1250,,312,226,274,General Motors Company,GM,GMX
20402,Chevrolet,Cruze Hatchback,compact car,compact car,210,1.4,4,2,2,turbocharged,m,yes,6,"2wd, front",10,28.3475,37,31,no,no,1200,1000,,312,240,286,General Motors Company,GM,GMX
20400,Chevrolet,Cruze Hatchback,compact car,compact car,207,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,29,38,32,no,no,1150,1250,,306,234,278,General Motors Company,GM,GMX
20401,Chevrolet,Cruze Premier,compact car,compact car,206,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,29,39,33,no,no,1100,1500,,306,228,269,General Motors Company,GM,GMX
20403,Chevrolet,Cruze Premier Hatchback,compact car,compact car,208,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,28,37,31,no,no,1200,1000,,317,240,287,General Motors Company,GM,GMX
19829,Chevrolet,Equinox AWD,small suv,suv,542,2.4,4,2,2,natural,a,no,6,awd,10,20.4176,28.2532,23.3291,no,yes,1600,,1000,435,315,381,General Motors Company,GM,GMX
19767,Chevrolet,Equinox AWD,small suv,suv,82,3.6,6,2,2,natural,a,no,6,awd,10,15.6519,22.5804,18.1593,no,yes,2050,,3250,568,394,489,General Motors Company,GM,GMX
19845,Chevrolet,Equinox AWD,small suv,suv,621,2.4,4,2,2,natural,a,no,6,awd,85,20.4176,28.2532,23.3291,no,yes,1600,,1000,435,315,381,General Motors Company,GM,GMX
19769,Chevrolet,Equinox FWD,small suv,suv,80,3.6,6,2,2,natural,a,no,6,"2wd, front",10,16.6294,24,19.5308,no,yes,1850,,2250,534,370,444,General Motors Company,GM,GMX
19766,Chevrolet,Equinox FWD,small suv,suv,78,2.4,4,2,2,natural,a,no,6,"2wd, front",10,21,31.3852,25,no,yes,1450,,250,423,284,355,General Motors Company,GM,GMX
19846,Chevrolet,Equinox FWD,small suv,suv,165,2.4,4,2,2,natural,a,no,6,"2wd, front",85,21,31.3852,25,no,yes,1450,,250,423,284,355,General Motors Company,GM,GMX
20283,Chevrolet,G2500 Express Pass MDPV,passenger van,van,641,6,8,1,1,natural,a,no,6,"2wd, rear",10,10.7935,15.9121,12.6204,no,yes,2850,,7250,823,558,704,General Motors Company,GM,GMX
20284,Chevrolet,G3500 Express Pass MDPV,passenger van,van,642,6,8,1,1,natural,a,no,6,"2wd, rear",10,10.5673,15.7935,12.4162,no,yes,3050,,8250,841,563,716,General Motors Company,GM,GMX
19854,Chevrolet,Impala,large car,large car,111,3.6,6,2,2,natural,sa,no,6,"2wd, front",10,18.4035,28.0175,21.7642,no,no,1650,,1250,482,317,408,General Motors Company,GM,GMX
19917,Chevrolet,Impala,large car,large car,167,3.6,6,2,2,natural,sa,no,6,"2wd, front",85,18.7801,28.2546,22.1176,no,no,1650,,1250,473,314,401,General Motors Company,GM,GMX
19869,Chevrolet,Impala,large car,large car,31,2.5,4,2,2,natural,sa,no,6,"2wd, front",10,21.6667,29.689,24.666,no,no,1450,,250,410,299,360,General Motors Company,GM,GMX
20125,Chevrolet,K15 Silverado 4WD,std pick-up,truck,573,6.2,8,1,1,natural,a,no,8,4wd,10,14.7421,20.0305,16.7297,no,yes,2150,,3750,603,444,531,General Motors Company,GM,GMX
20213,Chevrolet,K15 Silverado 4WD,std pick-up,truck,591,5.3,8,1,1,natural,a,no,6,4wd,10,15.6153,21.9162,17.9357,no,yes,2050,,3250,569,405,495,General Motors Company,GM,GMX
20206,Chevrolet,K15 Silverado 4WD,std pick-up,truck,634,5.3,8,1,1,natural,a,no,6,4wd,85,15.6761,22.1308,18.0444,no,yes,2050,,3250,566,401,491,General Motors Company,GM,GMX
20018,Chevrolet,K15 Silverado 4WD,std pick-up,truck,638,4.3,6,1,1,natural,a,no,6,4wd,85,16.6757,22.2436,18.7925,no,yes,1950,,2750,534,400,473,General Motors Company,GM,GMX
20232,Chevrolet,K15 Silverado 4WD,std pick-up,truck,564,5.3,8,1,1,natural,a,no,8,4wd,10,16.3295,21.0424,18.1598,no,yes,2050,,3250,542,422,488,General Motors Company,GM,GMX
20250,Chevrolet,K15 Silverado 4WD,std pick-up,truck,587,5.3,8,1,1,natural,a,no,8,4wd,10,14.597,20.1785,16.6722,no,yes,2150,,3750,609,440,533,General Motors Company,GM,GMX
20173,Chevrolet,K15 Silverado 4WD Cab Chassis,cab chassis,truck,592,5.3,8,1,1,natural,a,no,6,4wd,10,15,19,17,no,yes,2150,,3750,593,468,523,General Motors Company,GM,GMX
20172,Chevrolet,K1500 Suburban 4WD,std suv,suv,590,5.3,8,1,1,natural,a,no,6,4wd,10,15.3848,21.7129,17.7071,no,yes,2050,,3250,578,409,502,General Motors Company,GM,GMX
20182,Chevrolet,K1500 Suburban 4WD,std suv,suv,633,5.3,8,1,1,natural,a,no,6,4wd,85,15.3848,21.7129,17.7071,no,yes,2050,,3250,578,409,502,General Motors Company,GM,GMX
20204,Chevrolet,K1500 Tahoe 4WD,std suv,suv,632,5.3,8,1,1,natural,a,no,6,4wd,85,15.5764,21.78,17.8664,no,yes,2050,,3250,571,408,497,General Motors Company,GM,GMX
20171,Chevrolet,K1500 Tahoe 4WD,std suv,suv,589,5.3,8,1,1,natural,a,no,6,4wd,10,15.5764,21.78,17.8664,no,yes,2050,,3250,571,408,497,General Motors Company,GM,GMX
20469,Chevrolet,Malibu,midsize car,midsize car,213,1.5,4,2,2,turbocharged,a,no,6,"2wd, front",10,26.7185,36.1511,30.273,no,no,1200,1000,,332,246,293,General Motors Company,GM,GMX
20918,Chevrolet,Malibu,midsize car,midsize car,277,1.8,4,2,2,natural,cvt,no,1,"2wd, front",10,49.4795,43.0602,46.3689,no,no,800,3000,,185,206,194,General Motors Company,GM,GMX
20755,Chevrolet,Malibu,midsize car,midsize car,215,2,4,2,2,turbocharged,a,no,9,"2wd, front",10,22.0382,33.0332,25.9206,no,no,1600,,1000,402,268,342,General Motors Company,GM,GMX
20757,Chevrolet,SS,large car,large car,256,6.2,8,1,1,natural,sa,no,6,"2wd, rear",10,13.5947,21.524,16.2962,yes,no,2600,,6000,651,413,544,General Motors Company,GM,GMX
20758,Chevrolet,SS,large car,large car,257,6.2,8,1,1,natural,m,yes,6,"2wd, rear",10,14.4373,22.1673,17.1245,yes,no,2450,,5250,618,401,520,General Motors Company,GM,GMX
20147,Chevrolet,Sonic,compact car,compact car,119,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,26.7185,35.5452,30.0798,no,no,1200,1000,,333,250,295,General Motors Company,GM,GMX
20170,Chevrolet,Sonic,compact car,compact car,27,1.8,4,2,2,natural,m,yes,5,"2wd, front",10,25.4806,33.1568,28.4439,no,no,1300,500,,349,268,312,General Motors Company,GM,GMX
20149,Chevrolet,Sonic,compact car,compact car,121,1.4,4,2,2,turbocharged,m,yes,6,"2wd, front",10,28.0777,37.5346,31.6682,no,no,1150,1250,,317,237,281,General Motors Company,GM,GMX
20156,Chevrolet,Sonic,compact car,compact car,25,1.8,4,2,2,natural,sa,no,6,"2wd, front",10,24.3683,34.2029,27.99,no,no,1300,500,,364,260,317,General Motors Company,GM,GMX
20167,Chevrolet,Sonic 5,small sta wagon,sta wago,28,1.8,4,2,2,natural,m,yes,5,"2wd, front",10,25.4806,33.1568,28.4439,no,no,1300,500,,349,268,312,General Motors Company,GM,GMX
20158,Chevrolet,Sonic 5,small sta wagon,sta wago,26,1.8,4,2,2,natural,sa,no,6,"2wd, front",10,24.3683,34.2029,27.99,no,no,1300,500,,364,260,317,General Motors Company,GM,GMX
20148,Chevrolet,Sonic 5,small sta wagon,sta wago,122,1.4,4,2,2,turbocharged,m,yes,6,"2wd, front",10,28.0777,37.5346,31.6682,no,no,1150,1250,,317,237,281,General Motors Company,GM,GMX
20150,Chevrolet,Sonic 5,small sta wagon,sta wago,120,1.4,4,2,2,turbocharged,sa,no,6,"2wd, front",10,26.7185,35.5452,30.0798,no,no,1200,1000,,333,250,295,General Motors Company,GM,GMX
20396,Chevrolet,Spark,subcompact car,compact car,242,1.4,4,2,2,natural,cvt,no,1,"2wd, front",10,30.1512,37.6543,33.1211,no,no,1100,1500,,295,236,268,General Motors Company,GM,GMX
